time,x,y,vx,vy,yaw
1716570066.812289,1.412875,0.134754,0.778964,1.078287,0.209661
1716570066.822319,1.388721,0.116105,-2.408253,-1.859346,0.196803
1716570066.837318,1.437246,0.111095,3.235103,-0.333998,0.204141
1716570066.847304,1.455231,0.096877,0.000000,0.000000,0.198845
1716570066.862278,1.517656,0.080331,4.168744,-1.104942,0.199069
1716570066.872313,1.535566,0.065785,1.784817,-1.449546,0.194265
1716570066.882277,1.510246,0.045610,0.000000,0.000000,0.181178
1716570066.912294,1.427989,-0.000503,-2.740332,-1.536214,0.156410
1716570066.922273,1.400854,-0.018127,0.000000,0.000000,0.144616
1716570066.937301,1.344341,-0.036611,-3.760641,-1.230024,0.132926
1716570066.947285,1.385058,-0.034160,0.000000,0.000000,0.124632
1716570066.962293,1.442224,-0.052213,3.809028,-1.202884,0.125712
1716570066.973129,1.411446,-0.070283,-2.840444,-1.667677,0.113362
1716570066.987303,1.492520,-0.073579,5.719874,-0.232523,0.126684
1716570066.997279,1.524480,-0.082042,0.000000,0.000000,0.123374
1716570067.012296,1.479782,-0.107486,-2.976479,-1.694257,0.107486
1716570067.037332,1.415742,-0.121355,-2.557947,-0.553988,0.103141
1716570067.047268,1.541820,-0.113690,0.000000,0.000000,0.107063
1716570067.062295,1.520639,-0.145107,-1.409550,-2.090641,0.097080
1716570067.087371,1.446047,-0.156319,-2.974613,-0.447156,0.090517
1716570067.097276,1.415082,-0.167515,0.000000,0.000000,0.083239
1716570067.112293,1.368003,-0.183644,-3.134981,-1.074068,0.072204
1716570067.122272,1.364522,-0.193200,0.000000,0.000000,0.069903
1716570067.137314,1.295655,-0.201591,-4.578427,-0.557868,0.064948
1716570067.147330,1.385733,-0.206112,8.993279,-0.451302,0.070579
1716570067.162289,1.365723,-0.218755,-1.337685,-0.845180,0.065550
1716570067.172278,1.467493,-0.215307,0.000000,0.000000,0.074492
1716570067.187296,1.396899,-0.220521,-4.700687,-0.347208,0.074405
1716570067.212323,1.389740,-0.235152,-0.286069,-0.584600,0.070208
1716570067.222299,1.357941,-0.243110,0.000000,0.000000,0.064649
1716570067.237284,1.390795,-0.241511,2.192446,0.106732,0.081488
1716570067.247301,1.392500,-0.243583,0.170263,-0.206894,0.086532
1716570067.262284,1.343784,-0.257600,-3.251419,-0.935521,0.079549
1716570067.273917,1.331423,-0.263906,-1.062550,-0.542050,0.079419
1716570067.287311,1.318666,-0.264504,-0.952456,-0.044636,0.076922
1716570067.297293,1.418781,-0.257237,0.000000,0.000000,0.094226
1716570067.312279,1.373296,-0.265395,-3.035068,-0.544362,0.088764
1716570067.322272,1.342949,-0.270563,0.000000,0.000000,0.085122
1716570067.337314,1.247724,-0.268456,-6.330253,0.140091,0.095814
1716570067.347332,1.217587,-0.273257,-3.008229,-0.479297,0.092430
1716570067.362282,1.172588,-0.280049,-3.010057,-0.454311,0.087380
1716570067.372299,1.167371,-0.283570,-0.520790,-0.351514,0.088878
1716570067.387317,1.118362,-0.278578,-3.263461,0.332424,0.091446
1716570067.397296,1.193322,-0.253192,0.000000,0.000000,0.102070
1716570067.412277,1.173308,-0.256041,-1.336000,-0.190116,0.102592
1716570067.422272,1.144049,-0.258929,0.000000,0.000000,0.100504
1716570067.437269,1.195587,-0.242813,3.436487,1.074608,0.111007
1716570067.447322,1.190507,-0.243518,-0.505412,-0.070174,0.112455
1716570067.472265,1.156839,-0.242505,-1.349747,0.040622,0.108001
1716570067.487309,1.132686,-0.249536,-1.605551,-0.467412,0.101041
1716570067.497285,1.222959,-0.243427,0.000000,0.000000,0.106812
1716570067.512288,1.183238,-0.246820,-2.647583,-0.226152,0.104122
1716570067.522276,1.178674,-0.247082,0.000000,0.000000,0.104443
1716570067.537301,1.135505,-0.248230,-2.873077,-0.076423,0.106097
1716570067.547280,1.166915,-0.244900,0.000000,0.000000,0.110399
1716570067.562286,1.189472,-0.237895,1.503167,0.466814,0.116707
1716570067.587300,1.190458,-0.225889,0.039426,0.479983,0.124185
1716570067.597286,1.213921,-0.222796,0.000000,0.000000,0.130015
1716570067.612287,1.199669,-0.221466,-0.950053,0.088672,0.132000
1716570067.622279,1.208817,-0.218554,0.000000,0.000000,0.135575
1716570067.647282,1.164977,-0.214057,-1.753376,0.179831,0.139693
1716570067.657271,1.142637,-0.213994,0.000000,0.000000,0.139798
1716570067.672274,1.230815,-0.195542,5.877486,1.229935,0.145201
1716570067.682272,1.208452,-0.195478,0.000000,0.000000,0.145305
1716570067.697272,1.176971,-0.188724,-2.098832,0.450275,0.149734
1716570067.707294,1.186556,-0.213754,0.956398,-2.497498,0.145507
1716570067.722266,1.154183,-0.213024,-2.162145,0.048716,0.146195
1716570067.737296,1.205672,-0.201441,3.425683,0.770656,0.151539
1716570067.747264,1.214936,-0.195527,0.000000,0.000000,0.157224
1716570067.762280,1.182882,-0.194739,-2.134705,0.052475,0.157840
1716570067.772311,1.181875,-0.191440,-0.100378,0.328865,0.160638
1716570067.787302,1.155979,-0.188561,-1.727477,0.192023,0.164738
1716570067.797278,1.243671,-0.175335,0.000000,0.000000,0.187706
1716570067.812285,1.212467,-0.173493,-2.079341,0.122759,0.189200
1716570067.837296,1.178701,-0.162326,-1.350063,0.446462,0.201109
1716570067.847278,1.215391,-0.144316,0.000000,0.000000,0.219366
1716570067.862296,1.202628,-0.139539,-0.849872,0.318124,0.226243
1716570067.873074,1.209906,-0.131992,0.675281,0.700222,0.235497
1716570067.887305,1.170443,-0.120697,-2.772939,0.793650,0.243010
1716570067.912314,1.139325,-0.111361,-1.244283,0.373318,0.252498
1716570067.922275,1.119128,-0.109243,0.000000,0.000000,0.254314
1716570067.937301,1.189950,-0.084948,4.713292,1.616868,0.289573
1716570067.962290,1.174055,-0.069532,-0.636059,0.616913,0.309057
1716570067.972273,1.153772,-0.067482,0.000000,0.000000,0.310723
1716570067.987314,1.087878,-0.056887,-4.380882,0.704434,0.322495
1716570067.997282,1.086526,-0.049338,0.000000,0.000000,0.331435
1716570068.012311,1.056434,-0.045772,-2.002145,0.237250,0.334717
1716570068.022334,1.116102,-0.014228,5.953087,3.147179,0.362790
1716570068.037315,1.125757,0.003626,0.644493,1.191773,0.381172
1716570068.047328,1.105786,0.006592,-1.994460,0.296273,0.383582
1716570068.072317,1.074092,0.019560,-1.268301,0.518911,0.396275
1716570068.087312,1.077009,0.049141,0.194508,1.972776,0.420299
1716570068.097275,1.083944,0.062256,0.000000,0.000000,0.434268
1716570068.112282,1.152659,0.105467,4.578992,2.879442,0.486064
1716570068.122274,1.132901,0.108718,0.000000,0.000000,0.488756
1716570068.137301,1.092668,0.116251,-2.677445,0.501322,0.493910
1716570068.147284,1.090465,0.126937,0.000000,0.000000,0.505646
1716570068.162293,1.061460,0.132216,-1.932495,0.351714,0.510166
1716570068.172465,1.126220,0.184200,6.367089,5.110861,0.563480
1716570068.187275,1.090184,0.187459,-2.433116,0.220062,0.563256
1716570068.212284,1.072625,0.212790,-0.702124,1.012902,0.583106
1716570068.222312,1.066676,0.222665,-0.593227,0.984695,0.593080
1716570068.237297,1.086162,0.255596,1.300443,2.197647,0.634568
1716570068.247270,1.067263,0.257179,0.000000,0.000000,0.635798
1716570068.272304,1.033217,0.269318,-1.360000,0.484897,0.647971
1716570068.287267,1.031135,0.340420,-0.139115,4.751819,0.678486
1716570068.297274,1.053918,0.379152,2.276673,3.870578,0.706709
1716570068.312287,1.027988,0.381614,-1.727181,0.163974,0.708194
1716570068.337338,0.991977,0.389920,-1.437480,0.331557,0.720922
1716570068.347290,0.973484,0.389497,0.000000,0.000000,0.720452
1716570068.362281,0.990686,0.433288,1.147530,2.921176,0.756304
1716570068.372297,0.992425,0.448835,0.173588,1.552294,0.772423
1716570068.387266,0.974794,0.433380,-1.177758,-1.032462,0.757643
1716570068.397295,0.970702,0.441189,-0.408054,0.778655,0.766128
1716570068.412280,0.944094,0.437446,-1.775669,-0.249805,0.762280
1716570068.422292,0.926309,0.435062,-1.776197,-0.238040,0.759708
1716570068.447315,0.890432,0.437102,-1.433793,0.081523,0.750867
1716570068.462280,0.910467,0.464956,1.338806,1.861267,0.779039
1716570068.473227,0.905330,0.471051,-0.469318,0.556813,0.784632
1716570068.487269,0.938297,0.488091,2.347673,1.213461,0.804906
1716570068.497276,0.944898,0.508899,0.659684,2.079359,0.820748
1716570068.512284,0.921722,0.499085,-1.544254,-0.653937,0.810964
1716570068.522275,0.917355,0.502343,0.000000,0.000000,0.814199
1716570068.532288,0.901885,0.496224,-1.545056,-0.611040,0.807671
1716570068.547283,0.866463,0.478240,-2.362196,-1.199356,0.792018
1716570068.572316,0.847668,0.476846,-0.750829,-0.055667,0.790446
1716570068.582267,0.881581,0.520647,0.000000,0.000000,0.816603
1716570068.597295,0.884707,0.492706,0.208066,-1.859259,0.802877
1716570068.612286,0.873813,0.488847,-0.726684,-0.257408,0.799077
1716570068.622272,0.877804,0.506541,0.000000,0.000000,0.806727
1716570068.637286,0.850798,0.459634,-1.798809,-3.124342,0.769068
1716570068.647313,0.869028,0.470540,1.818060,1.087648,0.779418
1716570068.662278,0.864616,0.461349,-0.294795,-0.614174,0.769622
1716570068.672305,0.920540,0.506130,5.577528,4.466201,0.810820
1716570068.687303,0.885736,0.462388,-2.320578,-2.916519,0.776171
1716570068.712285,0.880104,0.442207,-0.225428,-0.807797,0.754366
1716570068.722278,0.869416,0.426893,0.000000,0.000000,0.738828
1716570068.732277,0.926828,0.506164,0.000000,0.000000,0.773996
1716570068.747264,0.912988,0.465026,-0.923461,-2.744934,0.750350
1716570068.762279,0.897931,0.439639,-1.002790,-1.690751,0.725979
1716570068.772563,0.898830,0.431367,0.087389,-0.804316,0.718656
1716570068.787404,0.864728,0.396001,-2.297892,-2.383051,0.687202
1716570068.797280,0.908728,0.423512,0.000000,0.000000,0.707738
1716570068.807279,0.909987,0.413757,0.000000,0.000000,0.699842
1716570068.822279,0.894281,0.387584,-1.047074,-1.744855,0.674778
1716570068.832305,0.903142,0.383241,0.883842,-0.433227,0.672626
1716570068.847303,0.882472,0.347880,-1.378150,-2.357714,0.649215
1716570068.862281,0.927997,0.346796,3.039328,-0.072367,0.668133
1716570068.872330,0.935842,0.340591,0.780688,-0.617441,0.666713
1716570068.882275,0.924680,0.322839,0.000000,0.000000,0.649759
1716570068.897295,0.908282,0.303467,-1.091750,-1.289817,0.638897
1716570068.912281,0.890559,0.277277,-1.182663,-1.747582,0.614750
1716570068.922273,0.878432,0.260388,0.000000,0.000000,0.598651
1716570068.932266,0.893013,0.271246,0.000000,0.000000,0.600557
1716570068.947305,0.873390,0.265202,-1.304794,-0.401904,0.598220
1716570068.962285,0.897499,0.265327,1.609423,0.008387,0.614890
1716570068.972277,0.897905,0.256770,0.000000,0.000000,0.612023
1716570068.982303,0.944965,0.282114,4.693533,2.527754,0.639479
1716570068.997253,0.939396,0.287458,-0.372526,0.357423,0.640044
1716570069.022319,0.918566,0.257248,-0.831018,-1.205217,0.617202
1716570069.032276,0.905700,0.243311,0.000000,0.000000,0.604282
1716570069.047277,0.883177,0.221380,-1.501442,-1.462018,0.589172
1716570069.062304,0.858759,0.195195,-1.624929,-1.742499,0.568307
1716570069.072669,0.863859,0.190360,0.491966,-0.466477,0.571339
1716570069.087306,0.888698,0.201902,1.697081,0.788592,0.592844
1716570069.097278,0.934606,0.232535,0.000000,0.000000,0.634175
1716570069.112279,0.934378,0.221575,-0.015219,-0.730581,0.632374
1716570069.122265,0.921777,0.207774,0.000000,0.000000,0.619896
1716570069.147267,0.898081,0.184827,-0.947773,-0.917803,0.610554
1716570069.162278,0.878988,0.166525,-1.271914,-1.219221,0.593722
1716570069.172312,0.918685,0.179318,3.956356,1.275023,0.636671
1716570069.182294,0.918376,0.173723,0.000000,0.000000,0.637886
1716570069.197308,0.905135,0.166700,-0.881938,-0.467762,0.635990
1716570069.212290,0.886529,0.149996,-1.241890,-1.114943,0.621255
1716570069.222279,0.910267,0.176531,0.000000,0.000000,0.639794
1716570069.238467,0.923794,0.182914,0.835533,0.394333,0.670683
1716570069.247305,0.928411,0.192360,0.000000,0.000000,0.683956
1716570069.262280,0.910671,0.176213,-1.184685,-1.078287,0.669677
1716570069.272301,0.908854,0.171900,-0.181320,-0.430401,0.672255
1716570069.282275,0.896889,0.161594,0.000000,0.000000,0.662744
1716570069.297283,0.874315,0.165742,-1.504217,0.276426,0.667809
1716570069.307270,0.880302,0.167974,0.000000,0.000000,0.681480
1716570069.322272,0.862604,0.155662,-1.179647,-0.820651,0.670398
1716570069.332324,0.890214,0.184768,2.746933,2.895753,0.704650
1716570069.347300,0.896465,0.204214,0.417384,1.298432,0.730240
1716570069.362279,0.915188,0.224141,1.249928,1.330259,0.774026
1716570069.372437,0.920746,0.229619,0.547146,0.539358,0.791097
1716570069.397309,0.919577,0.230335,-0.046999,0.028766,0.805054
1716570069.412279,0.904433,0.222833,-1.011586,-0.501084,0.798711
1716570069.422309,0.943089,0.267790,3.854143,4.482317,0.870271
1716570069.437313,0.941076,0.285042,-0.134183,1.149796,0.889746
1716570069.447311,0.931216,0.280811,0.000000,0.000000,0.886203
1716570069.462327,0.916381,0.274594,-0.987965,-0.414032,0.880883
1716570069.472310,0.917307,0.279288,0.000000,0.000000,0.894025
1716570069.487273,0.907606,0.275816,-0.648333,-0.232052,0.891903
1716570069.497281,0.961023,0.353868,5.337074,7.798498,0.974410
1716570069.507275,0.951396,0.349949,0.000000,0.000000,0.971083
1716570069.522275,0.945426,0.353603,-0.397962,0.243597,0.980577
1716570069.537277,0.931172,0.346930,-0.950224,-0.444837,0.973837
1716570069.547310,0.956836,0.412033,2.557890,6.488635,1.027472
1716570069.557276,0.955723,0.419033,0.000000,0.000000,1.038959
1716570069.572279,0.941604,0.413565,-0.941072,-0.364515,1.034103
1716570069.587305,0.939770,0.421371,-0.122015,0.519515,1.051524
1716570069.597303,0.930418,0.417195,0.000000,0.000000,1.047870
1716570069.612282,0.916379,0.411077,-0.937230,-0.408457,1.042394
1716570069.622316,0.916116,0.418318,-0.026188,0.721711,1.054505
1716570069.637289,0.900441,0.416882,-1.046902,-0.095910,1.046741
1716570069.647266,0.961465,0.497670,0.000000,0.000000,1.114806
1716570069.662284,0.956538,0.502149,-0.328106,0.298198,1.125074
1716570069.672773,0.983583,0.576958,2.578392,7.132132,1.177267
1716570069.687270,0.965468,0.580181,-1.249479,0.222354,1.182682
1716570069.697298,0.955815,0.574934,-0.962691,-0.523233,1.178080
1716570069.722279,0.945485,0.603958,-0.413494,1.161834,1.175011
1716570069.747298,0.930835,0.662197,-0.585552,2.327723,1.213394
1716570069.757315,0.921147,0.656587,-0.967208,-0.560058,1.208151
1716570069.772333,0.912799,0.661032,-0.555886,0.295940,1.211066
1716570069.782273,0.903190,0.655729,0.000000,0.000000,1.205863
1716570069.797278,0.856179,0.637397,-3.132974,-1.221744,1.191078
1716570069.807302,0.858400,0.650629,0.221514,1.320193,1.202035
1716570069.822303,0.843119,0.640981,-1.018633,-0.643134,1.192080
1716570069.832298,0.863663,0.695094,0.000000,0.000000,1.217287
1716570069.847270,0.830386,0.699028,-2.222516,0.262793,1.220929
1716570069.862284,0.822055,0.703309,-0.554919,0.285118,1.221754
1716570069.882285,0.810747,0.738865,-0.565392,1.777745,1.213607
1716570069.897286,0.792243,0.755468,-1.233419,1.106739,1.218665
1716570069.912272,0.784142,0.759191,-0.540644,0.248429,1.215959
1716570069.922279,0.781381,0.766858,-0.275914,0.766253,1.217444
1716570069.932303,0.771233,0.759783,-1.012294,-0.705844,1.209120
1716570069.947308,0.745154,0.771973,-1.738030,0.812385,1.194202
1716570069.962275,0.731516,0.759269,-0.911170,-0.848803,1.178995
1716570069.973005,0.749265,0.803150,1.654102,4.089553,1.198371
1716570069.987301,0.749173,0.807276,-0.006462,0.288588,1.172010
1716570070.012275,0.746275,0.802343,-0.116046,-0.197508,1.149787
1716570070.022275,0.767848,0.853061,2.157268,5.071542,1.149195
1716570070.032299,0.770322,0.856820,0.246766,0.374989,1.142028
1716570070.047272,0.815029,0.927400,2.985935,4.713937,1.129654
1716570070.062266,0.810836,0.906276,-0.279627,-1.408784,1.106607
1716570070.087299,0.827999,0.877027,0.685611,-1.168445,1.060630
1716570070.097296,0.826762,0.859641,0.000000,0.000000,1.043010
1716570070.112269,0.866042,0.901878,2.623343,2.820814,1.012432
1716570070.122282,0.881618,0.908951,1.555565,0.706398,0.998598
1716570070.132296,0.881113,0.891599,-0.050404,-1.732753,0.980947
1716570070.147294,0.884807,0.861528,0.246331,-2.004978,0.947203
1716570070.157293,0.884555,0.841847,0.000000,0.000000,0.928004
1716570070.172273,0.949923,0.894329,4.363572,3.503400,0.885377
1716570070.182309,0.963103,0.889430,1.313235,-0.488146,0.865956
1716570070.212272,0.984816,0.860651,0.724656,-0.960516,0.797943
1716570070.222306,0.984070,0.839098,-0.074304,-2.147894,0.778810
1716570070.238222,1.037888,0.891143,3.381346,3.269951,0.734454
1716570070.247265,1.036244,0.871918,0.000000,0.000000,0.718660
1716570070.262269,1.032918,0.840627,-0.221645,-2.085561,0.692457
1716570070.273265,1.043947,0.830193,1.002934,-0.948856,0.668916
1716570070.282270,1.041490,0.811904,0.000000,0.000000,0.653188
1716570070.297284,1.131611,0.827199,6.002404,1.018736,0.592922
1716570070.307277,1.128762,0.803761,0.000000,0.000000,0.574696
1716570070.322276,1.123782,0.769292,-0.332040,-2.298091,0.547338
1716570070.332305,1.143827,0.762938,1.998770,-0.633486,0.519724
1716570070.347274,1.129166,0.706655,-0.979456,-3.760090,0.481780
1716570070.362288,1.206268,0.711235,5.135106,0.305061,0.413072
1716570070.372311,1.228270,0.698118,2.195284,-1.308789,0.381453
1716570070.412309,1.221131,0.599988,-0.178474,-2.453392,0.299477
1716570070.422321,1.273908,0.590018,5.271244,-0.995777,0.254540
1716570070.432337,1.294453,0.571894,2.051283,-1.809549,0.221711
1716570070.447289,1.273893,0.526475,-1.374941,-3.037449,0.194128
1716570070.462281,1.271840,0.490192,-0.136960,-2.420258,0.154391
1716570070.477300,1.297679,0.452606,1.720377,-2.502470,0.095045
1716570070.497280,1.369992,0.378015,3.619308,-3.733350,-0.008512
1716570070.512314,1.352541,0.329251,-1.160763,-3.243583,-0.041349
1716570070.532295,1.343998,0.267439,-0.427575,-3.093645,-0.095917
1716570070.547288,1.402009,0.195517,3.869159,-4.796961,-0.211215
1716570070.557305,1.386242,0.160185,-1.573956,-3.527168,-0.234768
1716570070.597277,1.304340,0.014408,-2.049014,-3.646979,-0.348660
1716570070.612411,1.272735,-0.036814,-2.088229,-3.384437,-0.384978
1716570070.622431,1.250935,-0.069459,-2.175759,-3.258143,-0.409023
1716570070.632274,1.247135,-0.105647,0.000000,0.000000,-0.446615
1716570070.647270,1.263989,-0.198437,1.123885,-6.187595,-0.519744
1716570070.657278,1.287303,-0.266448,2.329598,-6.795927,-0.577863
1716570070.672270,1.246598,-0.315024,-2.715087,-3.240167,-0.613415
1716570070.682280,1.232142,-0.354053,-1.444188,-3.899201,-0.648435
1716570070.697272,1.178236,-0.380219,-3.595533,-1.745262,-0.664219
1716570070.707277,1.204867,-0.443310,2.661781,-6.306033,-0.731603
1716570070.722272,1.160420,-0.484773,-2.964067,-2.765122,-0.762374
1716570070.737302,1.175089,-0.561274,0.976053,-5.090074,-0.844126
1716570070.747295,1.166304,-0.622007,0.000000,0.000000,-0.887695
1716570070.762288,1.119323,-0.657022,-3.133478,-2.335337,-0.914121
1716570070.772403,1.088986,-0.684147,-2.999296,-2.681794,-0.946265
1716570070.797270,1.071362,-0.733833,-0.708724,-1.998095,-1.003169
1716570070.812279,1.051946,-0.801483,-1.293587,-4.507065,-1.024919
1716570070.822286,1.022917,-0.816125,-2.901043,-1.463296,-1.036236
1716570070.837295,1.041729,-0.782665,1.253407,2.229335,-1.018301
1716570070.847268,1.017403,-0.791411,0.000000,0.000000,-1.024339
1716570070.862307,0.980612,-0.804098,-2.446377,-0.843642,-1.033444
1716570070.887327,0.971387,-0.789051,-0.368703,0.601416,-1.023744
1716570070.897269,1.005490,-0.884189,0.000000,0.000000,-1.048979
1716570070.912300,1.022539,-0.970478,1.134265,-5.740814,-1.064178
1716570070.922278,1.027951,-0.997263,0.000000,0.000000,-1.073253
1716570070.937299,1.023666,-0.974115,-0.285288,1.541047,-1.058890
1716570070.947264,1.005737,-0.973114,0.000000,0.000000,-1.057386
1716570070.962287,0.999943,-1.013077,-0.385666,-2.660134,-1.038040
1716570070.972274,0.982038,-1.012183,0.000000,0.000000,-1.036533
1716570070.982295,1.000203,-1.073557,1.812811,-6.124907,-1.043878
1716570070.997296,1.030607,-1.054861,2.026781,1.246329,-0.977597
1716570071.012303,1.011844,-1.044528,-1.250256,0.688512,-0.967526
1716570071.022283,1.010805,-1.055224,0.000000,0.000000,-0.960419
1716570071.032314,0.998310,-1.048725,-1.245638,0.647836,-0.953687
1716570071.047266,1.038392,-1.083432,2.680587,-2.321114,-0.896758
1716570071.062307,1.033234,-1.085910,-0.342903,-0.164748,-0.880344
1716570071.072276,1.022182,-1.077303,0.000000,0.000000,-0.872106
1716570071.087309,1.016917,-1.051744,-0.350185,1.700110,-0.839512
1716570071.097281,1.006004,-1.041108,0.000000,0.000000,-0.829967
1716570071.112302,1.051750,-1.087337,3.045361,-3.077566,-0.786675
1716570071.122277,1.061238,-1.099358,0.000000,0.000000,-0.768151
1716570071.132277,1.050821,-1.088965,0.000000,0.000000,-0.758579
1716570071.162285,1.032736,-1.035641,-0.602698,1.777018,-0.696410
1716570071.172265,1.096042,-1.075140,0.000000,0.000000,-0.650417
1716570071.185275,1.100806,-1.070024,0.366160,0.393281,-0.626906
1716570071.212291,1.110128,-0.983661,0.345077,3.196757,-0.540509
1716570071.222270,1.104378,-0.965088,0.000000,0.000000,-0.523778
1716570071.237291,1.057420,-0.929105,-3.126043,2.395387,-0.504733
1716570071.247268,1.051796,-0.908663,0.000000,0.000000,-0.486526
1716570071.262290,1.062468,-0.882984,0.710421,1.709461,-0.450610
1716570071.272280,1.056209,-0.863446,0.000000,0.000000,-0.432379
1716570071.282285,1.179345,-0.900958,12.307997,-3.749498,-0.361960
1716570071.297272,1.196859,-0.844863,1.168639,3.742869,-0.305375
1716570071.312291,1.186486,-0.810197,-0.690654,2.308088,-0.277268
1716570071.332297,1.196337,-0.773937,0.492430,1.812532,-0.228971
1716570071.347287,1.157816,-0.740509,-2.569773,2.230005,-0.209387
1716570071.362291,1.200122,-0.716115,2.819609,1.625728,-0.158846
1716570071.372307,1.216284,-0.698883,1.613614,1.720553,-0.129690
1716570071.412300,1.198502,-0.590186,-0.444625,2.717884,-0.040025
1716570071.422270,1.255280,-0.564809,0.000000,0.000000,0.001004
1716570071.437368,1.240911,-0.525207,-0.951738,2.622945,0.030072
1716570071.447269,1.231304,-0.498699,0.000000,0.000000,0.050216
1716570071.462301,1.215884,-0.459596,-1.025786,2.601199,0.080800
1716570071.487342,1.171867,-0.396172,-1.757784,2.532809,0.123283
1716570071.497398,1.238153,-0.366304,6.591690,2.970180,0.171051
1716570071.507273,1.225116,-0.343913,0.000000,0.000000,0.187919
1716570071.522270,1.218992,-0.308907,-0.408304,2.334140,0.219244
1716570071.532267,1.244040,-0.280392,0.000000,0.000000,0.252227
1716570071.547277,1.272395,-0.275179,1.889032,0.347328,0.255634
1716570071.562285,1.250965,-0.243648,-1.427950,2.100941,0.278703
1716570071.582311,1.243669,-0.197393,-0.364311,2.309754,0.318813
1716570071.597273,1.219964,-0.168210,-1.584436,1.950494,0.332541
1716570071.612288,1.248959,-0.123431,1.931006,2.982163,0.373807
1716570071.622313,1.254938,-0.097738,0.596418,2.563096,0.396461
1716570071.632298,1.239366,-0.079651,0.000000,0.000000,0.410060
1716570071.647300,1.223685,-0.075552,-1.045214,0.273200,0.413199
1716570071.662290,1.200793,-0.052308,-1.527226,1.550702,0.430603
1716570071.672285,1.234650,-0.011862,0.000000,0.000000,0.468303
1716570071.697273,1.211836,0.019198,-0.912976,1.242997,0.487736
1716570071.712281,1.191126,0.042490,-1.379938,1.551936,0.510724
1716570071.722275,1.175890,0.055416,0.000000,0.000000,0.520528
1716570071.732305,1.224149,0.107361,4.811546,5.179120,0.557681
1716570071.747310,1.206788,0.105104,-1.157004,-0.150438,0.554714
1716570071.762286,1.184504,0.121164,-1.487957,1.072368,0.566601
1716570071.772267,1.181888,0.138793,0.000000,0.000000,0.580675
1716570071.787307,1.183723,0.131412,0.122001,-0.490707,0.571461
1716570071.797281,1.245475,0.180889,0.000000,0.000000,0.614681
1716570071.812286,1.223994,0.193255,-1.431630,0.824191,0.623439
1716570071.837296,1.196479,0.219310,-1.100165,1.041733,0.643674
1716570071.847302,1.203873,0.253355,0.739017,3.402384,0.665039
1716570071.862299,1.220296,0.291333,1.095121,2.532457,0.685758
1716570071.872307,1.222709,0.310840,0.241084,1.949143,0.701560
1716570071.887265,1.199944,0.308921,-1.521916,-0.128319,0.698893
1716570071.897309,1.196600,0.322045,-0.332934,1.306664,0.709399
1716570071.907295,1.201807,0.346533,0.000000,0.000000,0.716143
1716570071.922279,1.206617,0.374748,0.321017,1.882989,0.740226
1716570071.932272,1.191742,0.379383,0.000000,0.000000,0.743666
1716570071.947295,1.176478,0.382986,-1.016046,0.239796,0.749270
1716570071.962294,1.154174,0.387434,-1.487055,0.296587,0.752677
1716570071.972301,1.177983,0.424168,2.379305,3.670820,0.787333
1716570071.987306,1.167560,0.428090,-0.694629,0.261401,0.796007
1716570071.997298,1.152904,0.429197,0.000000,0.000000,0.796745
1716570072.022283,1.132379,0.445263,-0.821539,0.643031,0.822798
1716570072.037299,1.090411,0.430946,-2.794816,-0.953394,0.814442
1716570072.047303,1.137139,0.505231,4.671151,7.425815,0.877158
1716570072.062285,1.115210,0.505526,-1.463684,0.019676,0.877276
1716570072.082278,1.100816,0.520467,-0.719982,0.747317,0.895042
1716570072.097279,1.074344,0.510374,-1.764626,-0.672761,0.887542
1716570072.112287,1.089095,0.540571,0.982857,2.011986,0.922238
1716570072.122273,1.089096,0.554506,0.000000,0.000000,0.938979
1716570072.137309,1.055658,0.541361,-2.223879,-0.874271,0.929408
1716570072.147308,1.051319,0.549185,0.000000,0.000000,0.939422
1716570072.162282,1.030274,0.546004,-1.405427,-0.212412,0.936588
1716570072.172316,1.067082,0.607495,3.668499,6.128488,1.010059
1716570072.187301,1.043569,0.588434,-1.569118,-1.272004,0.997714
1716570072.212322,1.026091,0.605619,-0.698528,0.686799,1.014217
1716570072.222281,1.034167,0.627525,0.000000,0.000000,1.045016
1716570072.232294,1.029955,0.634446,-0.420653,0.691256,1.055890
1716570072.247295,1.006381,0.649897,-1.571565,1.030030,1.056545
1716570072.262313,0.988064,0.642117,-1.219639,-0.518054,1.049437
1716570072.287369,0.960548,0.628454,-1.098162,-0.545282,1.044450
1716570072.297303,0.970650,0.649972,0.000000,0.000000,1.075691
1716570072.312283,0.975162,0.677423,0.301180,1.832488,1.097059
1716570072.322272,0.964063,0.671096,0.000000,0.000000,1.091223
1716570072.337297,0.946068,0.670479,-1.197645,-0.041084,1.100009
1716570072.347296,0.935307,0.663622,0.000000,0.000000,1.093743
1716570072.362280,0.954585,0.695995,1.286499,2.160458,1.131392
1716570072.372315,0.955609,0.707872,0.102065,1.183441,1.147069
1716570072.387300,0.945795,0.685028,-0.654948,-1.524510,1.131645
1716570072.397332,0.944190,0.688712,-0.160028,0.367258,1.138668
1716570072.412289,0.937946,0.688274,-0.417434,-0.029301,1.141822
1716570072.422313,0.940252,0.712131,0.230057,2.380057,1.160625
1716570072.432306,0.942593,0.722809,0.000000,0.000000,1.176209
1716570072.462293,0.915940,0.695977,-0.888830,-0.894778,1.155251
1716570072.472297,0.907274,0.686593,-0.866183,-0.937983,1.146142
